set	Correct	Subject	SessionTime	Block	Response.ACC	Response.RESP	Response.RT	Stimulus	group	p_universally	p_french	p_dutch	r
t15	la pelouse	26	14:24:22	4	1	la pelouse	2361	het gazon	2	L	L	L	no
t15	la pelouse	152	9:46:58	4	0	le 	18437	het gazon	2	L	L	L	no
t15	la pelouse	21	10:18:59	4	0	La chenelle	12541	het gazon	1	L	L	L	no
t15	la pelouse	25	9:23:33	4	0	le seluche	3477	het gazon	1	L	L	L	no
t15	la pelouse	14	11:56:44	4	1	la pelouse	5594	het gazon	2	L	L	L	no
t15	la pelouse	24	11:12:07	4	0	la pelouche	2544	het gazon	2	L	L	L	no
t15	la pelouse	19	11:12:43	4	1	la pelouse	2831	het gazon	1	L	L	L	no
t15	la pelouse	155	13:11:29	4	0	la semaine	5927	het gazon	1	L	L	L	no
t15	la pelouse	153	9:15:18	4	0	le 	30484	het gazon	1	L	L	L	no
t15	la pelouse	154	16:20:13	4	0	le sevrage	3940	het gazon	2	L	L	L	no
t15	la pelouse	32	10:15:52	4	0	la plouche	10141	het gazon	2	L	L	L	no
t15	la pelouse	27	9:12:11	4	0	le peluch	51398	het gazon	1	L	L	L	no
t15	la pelouse	17	13:48:17	4	0	le pelouche	8930	het gazon	1	L	L	L	no
t15	la pelouse	23	10:46:39	4	0	pas	1295	het gazon	1	L	L	L	no
t15	la pelouse	15	14:49:18	4	0	le geseau	14039	het gazon	1	L	L	L	no
t16	la peluche	33	12:26:45	2	1	la peluche	1610	het pluisje	1	L	L	L	no
t16	la peluche	18	9:14:27	2	0	la pluche	6488	het pluisje	2	L	L	L	no
t16	la peluche	19	11:12:43	2	1	la peluche	2240	het pluisje	1	L	L	L	no
t16	la peluche	4	12:17:55	2	0	LA {LEFTBRACKET}{LEFTBRACE}PELUCHE	7694	het pluisje	2	L	L	L	no
t16	la peluche	2	13:48:02	2	0	el pelouse	13042	het pluisje	2	L	L	L	no
t16	la peluche	20	16:51:09	2	0	la plush	27608	het pluisje	2	L	L	L	no
t16	la peluche	30	10:46:01	2	0	la pluiche	10885	het pluisje	2	L	L	L	no
t16	la peluche	25	9:23:33	2	1	la peluche	2777	het pluisje	1	L	L	L	no
t16	la peluche	29	10:16:37	2	0	la pluche	3462	het pluisje	1	L	L	L	no
t16	la peluche	24	11:12:07	2	0	la pluche	5540	het pluisje	2	L	L	L	no
t16	la peluche	5	13:15:07	2	1	la peluche	3831	het pluisje	1	L	L	L	no
t16	la peluche	28	12:43:39	2	0	la peluche	25005	het pluisje	2	L	L	L	no
t16	la peluche	23	10:46:39	2	0	le puluiche	12071	het pluisje	1	L	L	L	no
t16	la peluche	36	13:25:02	2	0	la pluche	17386	het pluisje	2	L	L	L	no
t16	la peluche	21	10:18:59	2	0	La pluche	7238	het pluisje	1	L	L	L	no
t16	la peluche	34	14:47:38	2	0	la pluche	3053	het pluisje	2	L	L	L	no
t16	la peluche	7	13:22:54	2	1	la peluche	20849	het pluisje	1	L	L	L	no
t16	la peluche	39	13:14:46	2	0	la pliuchelle	15293	het pluisje	1	L	L	L	no
t16	la peluche	6	11:47:48	2	0	la plouis	3768	het pluisje	2	L	L	L	no
t16	la peluche	38	15:14:53	2	1	la peluche	6417	het pluisje	2	L	L	L	no
t16	la peluche	11	9:23:20	2	1	la peluche	12450	het pluisje	1	L	L	L	no
t16	la peluche	37	15:42:46	2	1	la peluche	6119	het pluisje	1	L	L	L	no
t16	la peluche	14	11:56:44	2	1	la peluche	8662	het pluisje	2	L	L	L	no
t16	la peluche	32	10:15:52	2	0	la pluiche	3945	het pluisje	2	L	L	L	no
t16	la peluche	35	12:12:35	2	1	la peluche	4760	het pluisje	1	L	L	L	no
t16	la peluche	31	10:16:49	2	1	la peluche	9177	het pluisje	1	L	L	L	no
t16	la peluche	26	14:24:22	2	0	la pluche	8429	het pluisje	2	L	L	L	no
t16	la peluche	152	9:46:58	2	0	la pluche	9410	het pluisje	2	L	L	L	no
t16	la peluche	17	13:48:17	2	0	le pluche	5732	het pluisje	1	L	L	L	no
t16	la peluche	151	10:19:13	2	1	la peluche	3941	het pluisje	1	L	L	L	no
t16	la peluche	16	10:16:26	2	0	la pelouche	7092	het pluisje	2	L	L	L	no
t16	la peluche	154	16:20:13	2	0	la pluche	3419	het pluisje	2	L	L	L	no
t16	la peluche	15	14:49:18	2	0	le pluiche	7183	het pluisje	1	L	L	L	no
t16	la peluche	155	13:11:29	2	0	la pelouche	3860	het pluisje	1	L	L	L	no
t16	la peluche	150	15:45:36	2	0	la plousche	9138	het pluisje	2	L	L	L	no
t16	la peluche	41	9:42:21	2	0	la puluche	3863	het pluisje	1	L	L	L	no
t16	la peluche	42	14:23:45	2	0	la pelouche	5146	het pluisje	2	L	L	L	no
t16	la peluche	8	12:41:56	2	0	la pluische	5124	het pluisje	2	L	L	L	no
t16	la peluche	153	9:15:18	2	0	la pElouse	18640	het pluisje	1	L	L	L	no
t16	la peluche	12	10:15:38	2	0	 la peluche	5689	het pluisje	2	L	L	L	no
t16	la peluche	27	9:12:11	2	0	 peluche	6794	het pluisje	1	L	L	L	no
t17	la semoule	4	12:17:55	9	1	LA SEMOULE	3301	de griesmeel	2	L	I	L	no
t17	la semoule	2	13:48:02	9	0	la gerisse	15775	de griesmeel	2	L	I	L	no
t17	la semoule	6	11:47:48	9	0	le schmal	5600	de griesmeel	2	L	I	L	no
t17	la semoule	15	14:49:18	9	0	le moneua	9740	de griesmeel	1	L	I	L	no
t17	la semoule	14	11:56:44	9	0	la semoulle	5019	de griesmeel	2	L	I	L	no
t17	la semoule	152	9:46:58	9	0	le 	5272	de griesmeel	2	L	I	L	no
t17	la semoule	8	12:41:56	9	0	la smoele	3974	de griesmeel	2	L	I	L	no
t17	la semoule	16	10:16:26	9	0	le 	2352	de griesmeel	2	L	I	L	no
t17	la semoule	7	13:22:54	9	0	la grevey	13496	de griesmeel	1	L	I	L	no
t17	la semoule	12	10:15:38	9	0	le sEmoele	7825	de griesmeel	2	L	I	L	no
t17	la semoule	17	13:48:17	9	0	le semoulle	5228	de griesmeel	1	L	I	L	no
t17	la semoule	154	16:20:13	9	0	la semoulle	7603	de griesmeel	2	L	I	L	no
t17	la semoule	5	13:15:07	9	0	la p{.}{.}{.}	9843	de griesmeel	1	L	I	L	no
t17	la semoule	153	9:15:18	9	0	la menoulle	5748	de griesmeel	1	L	I	L	no
t17	la semoule	25	9:23:33	9	1	la semoule	2028	de griesmeel	1	L	I	L	no
t17	la semoule	19	11:12:43	9	0	la remouse	11773	de griesmeel	1	L	I	L	no
t17	la semoule	24	11:12:07	9	0	la semoulle	2655	de griesmeel	2	L	I	L	no
t17	la semoule	151	10:19:13	9	1	la semoule	2800	de griesmeel	1	L	I	L	no
t17	la semoule	18	9:14:27	9	0	la smoulle	5611	de griesmeel	2	L	I	L	no
t17	la semoule	23	10:46:39	9	1	la semoule	4241	de griesmeel	1	L	I	L	no
t17	la semoule	155	13:11:29	9	0	la gremelle	7571	de griesmeel	1	L	I	L	no
t17	la semoule	11	9:23:20	9	0	le souville	13698	de griesmeel	1	L	I	L	no
t17	la semoule	27	9:12:11	9	0	la semoulle	20715	de griesmeel	1	L	I	L	no
t17	la semoule	21	10:18:59	9	0	Le griesmail	9944	de griesmeel	1	L	I	L	no
t17	la semoule	31	10:16:49	9	1	la semoule	6632	de griesmeel	1	L	I	L	no
t17	la semoule	41	9:42:21	9	0	la selouse	1874	de griesmeel	1	L	I	L	no
t17	la semoule	30	10:46:01	9	0	la semoulle	2902	de griesmeel	2	L	I	L	no
t17	la semoule	39	13:14:46	9	0	la semoulle	4674	de griesmeel	1	L	I	L	no
t17	la semoule	29	10:16:37	9	0	la se	13850	de griesmeel	1	L	I	L	no
t17	la semoule	38	15:14:53	9	0	la semoulle	10256	de griesmeel	2	L	I	L	no
t17	la semoule	32	10:15:52	9	0	la menouche	15427	de griesmeel	2	L	I	L	no
t17	la semoule	28	12:43:39	9	0	le senouille	13612	de griesmeel	2	L	I	L	no
t17	la semoule	150	15:45:36	9	0	le mevrier	13645	de griesmeel	2	L	I	L	no
t17	la semoule	34	14:47:38	9	0	la semoulle	4299	de griesmeel	2	L	I	L	no
t17	la semoule	26	14:24:22	9	0	la griesse	2333	de griesmeel	2	L	I	L	no
t17	la semoule	35	12:12:35	9	1	la semoule	2985	de griesmeel	1	L	I	L	no
t17	la semoule	20	16:51:09	9	0	la semouile	8919	de griesmeel	2	L	I	L	no
t17	la semoule	36	13:25:02	9	0	la 	12930	de griesmeel	2	L	I	L	no
t17	la semoule	42	14:23:45	9	0	la semoulle	4943	de griesmeel	2	L	I	L	no
t17	la semoule	33	12:26:45	9	0	le semoulle	3210	de griesmeel	1	L	I	L	no
t17	la semoule	37	15:42:46	9	0	la	6679	de griesmeel	1	L	I	L	no
t18	le reflet	2	13:48:02	7	0	le refleg	31138	de reflex	2	I	I	I	yes
t18	le reflet	5	13:15:07	7	1	le reflet	2167	de reflex	1	I	I	I	yes
t18	le reflet	4	12:17:55	7	0	LE REFLAIX	7196	de reflex	2	I	I	I	yes
t18	le reflet	16	10:16:26	7	1	le reflet	1877	de reflex	2	I	I	I	yes
t18	le reflet	14	11:56:44	7	1	le reflet	17846	de reflex	2	I	I	I	yes
t18	le reflet	8	12:41:56	7	0	le revette	5211	de reflex	2	I	I	I	yes
t18	le reflet	150	15:45:36	7	1	le reflet	4430	de reflex	2	I	I	I	yes
t18	le reflet	7	13:22:54	7	1	le reflet	18418	de reflex	1	I	I	I	yes
t18	le reflet	12	10:15:38	7	0	le reflE	6281	de reflex	2	I	I	I	yes
t18	le reflet	6	11:47:48	7	0	 reflEt	6530	de reflex	2	I	I	I	yes
t18	le reflet	11	9:23:20	7	1	le reflet	16367	de reflex	1	I	I	I	yes
t18	le reflet	35	12:12:35	7	1	le reflet	7127	de reflex	1	I	I	I	yes
t18	le reflet	39	13:14:46	7	0	 la reflect	10191	de reflex	1	I	I	I	yes
t18	le reflet	15	14:49:18	7	1	le reflet	9596	de reflex	1	I	I	I	yes
t18	le reflet	33	12:26:45	7	1	le reflet	1470	de reflex	1	I	I	I	yes
t18	le reflet	24	11:12:07	7	0	la reflet	2121	de reflex	2	I	I	I	yes
t18	le reflet	37	15:42:46	7	1	le reflet	3529	de reflex	1	I	I	I	yes
t18	le reflet	42	14:23:45	7	1	le reflet	8088	de reflex	2	I	I	I	yes
t18	le reflet	36	13:25:02	7	1	le reflet	6669	de reflex	2	I	I	I	yes
t18	le reflet	17	13:48:17	7	0	la reflet	9960	de reflex	1	I	I	I	yes
t18	le reflet	41	9:42:21	7	0	le reflex	2220	de reflex	1	I	I	I	yes
t18	le reflet	153	9:15:18	7	1	le reflet	4235	de reflex	1	I	I	I	yes
t18	le reflet	21	10:18:59	7	0	Le reflex	4151	de reflex	1	I	I	I	yes
t18	le reflet	34	14:47:38	7	1	le reflet	9611	de reflex	2	I	I	I	yes
t18	le reflet	31	10:16:49	7	1	le reflet	5552	de reflex	1	I	I	I	yes
t18	le reflet	38	15:14:53	7	1	le reflet	3380	de reflex	2	I	I	I	yes
t18	le reflet	151	10:19:13	7	1	le reflet	3534	de reflex	1	I	I	I	yes
t18	le reflet	19	11:12:43	7	1	le reflet	1961	de reflex	1	I	I	I	yes
t18	le reflet	28	12:43:39	7	1	le reflet	4040	de reflex	2	I	I	I	yes
t18	le reflet	155	13:11:29	7	0	la rEfleq	9726	de reflex	1	I	I	I	yes
t18	le reflet	18	9:14:27	7	0	le relex	6978	de reflex	2	I	I	I	yes
t18	le reflet	154	16:20:13	7	1	le reflet	3447	de reflex	2	I	I	I	yes
t18	le reflet	152	9:46:58	7	1	le reflet	1952	de reflex	2	I	I	I	yes
t18	le reflet	27	9:12:11	7	0	le reflex	14417	de reflex	1	I	I	I	yes
t18	le reflet	32	10:15:52	7	0	le reflex	9973	de reflex	2	I	I	I	yes
t18	le reflet	30	10:46:01	7	1	le reflet	3648	de reflex	2	I	I	I	yes
t18	le reflet	26	14:24:22	7	0	la reflEt	5344	de reflex	2	I	I	I	yes
t18	le reflet	20	16:51:09	7	0	le regle	15898	de reflex	2	I	I	I	yes
t18	le reflet	25	9:23:33	7	1	le reflet	7004	de reflex	1	I	I	I	yes
t18	le reflet	23	10:46:39	7	0	le reflec	6699	de reflex	1	I	I	I	yes
t18	le reflet	29	10:16:37	7	1	le reflet	9787	de reflex	1	I	I	I	yes
t19	le chenil	12	10:15:38	13	0	Le chennIlle	6295	de kennel	2	L	I	L	no
t19	le chenil	11	9:23:20	13	0	le chenelle	23218	de kennel	1	L	I	L	no
t19	le chenil	14	11:56:44	13	1	le chenil	4141	de kennel	2	L	I	L	no
t19	le chenil	20	16:51:09	13	1	le chenil	12179	de kennel	2	L	I	L	no
t19	le chenil	7	13:22:54	13	1	le chenil	5357	de kennel	1	L	I	L	no
t19	le chenil	2	13:48:02	13	0	el chennille	8794	de kennel	2	L	I	L	no
t19	le chenil	16	10:16:26	13	0	la chenille	4164	de kennel	2	L	I	L	no
t19	le chenil	24	11:12:07	13	1	le chenil	6927	de kennel	2	L	I	L	no
t19	le chenil	4	12:17:55	13	0	LA CHENILLE	9760	de kennel	2	L	I	L	no
t19	le chenil	36	13:25:02	13	0	la chenille	2458	de kennel	2	L	I	L	no
t19	le chenil	25	9:23:33	13	0	le chennel	3009	de kennel	1	L	I	L	no
t19	le chenil	26	14:24:22	13	0	la chenelle	2714	de kennel	2	L	I	L	no
t19	le chenil	35	12:12:35	13	1	le chenil	4004	de kennel	1	L	I	L	no
t19	le chenil	18	9:14:27	13	0	le chenill	5672	de kennel	2	L	I	L	no
t19	le chenil	23	10:46:39	13	0	le chenel	4856	de kennel	1	L	I	L	no
t19	le chenil	28	12:43:39	13	0	la chenille	32635	de kennel	2	L	I	L	no
t19	le chenil	6	11:47:48	13	0	le chiennE	7352	de kennel	2	L	I	L	no
t19	le chenil	38	15:14:53	13	0	le chennil	5586	de kennel	2	L	I	L	no
t19	le chenil	27	9:12:11	13	0	le chenel	6995	de kennel	1	L	I	L	no
t19	le chenil	5	13:15:07	13	0	le chenal	5076	de kennel	1	L	I	L	no
t19	le chenil	37	15:42:46	13	0	le chenille	11772	de kennel	1	L	I	L	no
t19	le chenil	15	14:49:18	13	0	le chennil	7486	de kennel	1	L	I	L	no
t19	le chenil	155	13:11:29	13	1	le chenil	2373	de kennel	1	L	I	L	no
t19	le chenil	42	14:23:45	13	1	le chenil	2315	de kennel	2	L	I	L	no
t19	le chenil	8	12:41:56	13	0	la chenelle	2450	de kennel	2	L	I	L	no
t19	le chenil	17	13:48:17	13	0	le chenille	3141	de kennel	1	L	I	L	no
t19	le chenil	29	10:16:37	13	0	la chenille	5523	de kennel	1	L	I	L	no
t19	le chenil	34	14:47:38	13	0	la chenille	7706	de kennel	2	L	I	L	no
t19	le chenil	39	13:14:46	13	1	le chenil	4397	de kennel	1	L	I	L	no
t19	le chenil	19	11:12:43	13	0	la chennil	2664	de kennel	1	L	I	L	no
t19	le chenil	151	10:19:13	13	1	le chenil	5812	de kennel	1	L	I	L	no
t19	le chenil	21	10:18:59	13	0	p	10243	de kennel	1	L	I	L	no
t19	le chenil	32	10:15:52	13	1	le chenil	5839	de kennel	2	L	I	L	no
t19	le chenil	31	10:16:49	13	1	le chenil	17686	de kennel	1	L	I	L	no
t19	le chenil	41	9:42:21	13	1	le chenil	6458	de kennel	1	L	I	L	no
t19	le chenil	153	9:15:18	13	0	la 	11493	de kennel	1	L	I	L	no
t19	le chenil	33	12:26:45	13	1	le chenil	1240	de kennel	1	L	I	L	no
t19	le chenil	150	15:45:36	13	1	le chenil	7300	de kennel	2	L	I	L	no
t19	le chenil	30	10:46:01	13	0	la chenelle	4397	de kennel	2	L	I	L	no
t19	le chenil	152	9:46:58	13	1	le chenil	1867	de kennel	2	L	I	L	no
t19	le chenil	154	16:20:13	13	0	le chenille	10734	de kennel	2	L	I	L	no
t20	le meneau	24	11:12:07	23	0	le menoux	9009	de paal	2	I	I	I	no
t20	le meneau	39	13:14:46	23	1	le meneau	4611	de paal	1	I	I	I	no
t20	le meneau	6	11:47:48	23	0	la maiman	5903	de paal	2	I	I	I	no
t20	le meneau	151	10:19:13	23	0	le menaux	6064	de paal	1	I	I	I	no
t20	le meneau	38	15:14:53	23	0	le menneau	5849	de paal	2	I	I	I	no
t20	le meneau	11	9:23:20	23	0	la mouvesse	11741	de paal	1	I	I	I	no
t20	le meneau	4	12:17:55	23	0	{?}	13764	de paal	2	I	I	I	no
t20	le meneau	36	13:25:02	23	0	la meneau	12860	de paal	2	I	I	I	no
t20	le meneau	5	13:15:07	23	0	le menou	3460	de paal	1	I	I	I	no
t20	le meneau	35	12:12:35	23	1	le meneau	4499	de paal	1	I	I	I	no
t20	le meneau	8	12:41:56	23	0	la monquit	5614	de paal	2	I	I	I	no
t20	le meneau	34	14:47:38	23	0		23001	de paal	2	I	I	I	no
t20	le meneau	7	13:22:54	23	0	le menau	16496	de paal	1	I	I	I	no
t20	le meneau	25	9:23:33	23	0	le sepeau	4743	de paal	1	I	I	I	no
t20	le meneau	20	16:51:09	23	1	le meneau	3592	de paal	2	I	I	I	no
t20	le meneau	16	10:16:26	23	1	le meneau	5005	de paal	2	I	I	I	no
t20	le meneau	19	11:12:43	23	0	la meneau	5002	de paal	1	I	I	I	no
t20	le meneau	150	15:45:36	23	0	pas	4769	de paal	2	I	I	I	no
t20	le meneau	37	15:42:46	23	0	la semousse	3111	de paal	1	I	I	I	no
t20	le meneau	42	14:23:45	23	1	le meneau	6514	de paal	2	I	I	I	no
t20	le meneau	14	11:56:44	23	0	la meneau	8005	de paal	2	I	I	I	no
t20	le meneau	41	9:42:21	23	0	le menot	1291	de paal	1	I	I	I	no
t20	le meneau	153	9:15:18	23	0	le mennou	10780	de paal	1	I	I	I	no
t20	le meneau	12	10:15:38	23	0	le moche	7008	de paal	2	I	I	I	no
t20	le meneau	152	9:46:58	23	1	le meneau	2811	de paal	2	I	I	I	no
t20	le meneau	17	13:48:17	23	1	le meneau	5561	de paal	1	I	I	I	no
t20	le meneau	30	10:46:01	23	0	le manteau	16477	de paal	2	I	I	I	no
t20	le meneau	29	10:16:37	23	1	le meneau	2823	de paal	1	I	I	I	no
t20	le meneau	2	13:48:02	23	0	la menuae	31396	de paal	2	I	I	I	no
t20	le meneau	15	14:49:18	23	0	le maneau	7369	de paal	1	I	I	I	no
t20	le meneau	28	12:43:39	23	0	le menot	8827	de paal	2	I	I	I	no
t20	le meneau	23	10:46:39	23	0	pas	4838	de paal	1	I	I	I	no
t20	le meneau	154	16:20:13	23	1	le meneau	6522	de paal	2	I	I	I	no
t20	le meneau	27	9:12:11	23	0	le menous	18834	de paal	1	I	I	I	no
t20	le meneau	26	14:24:22	23	0	le bodain	2491	de paal	2	I	I	I	no
t20	le meneau	21	10:18:59	23	0	Geen idee	6407	de paal	1	I	I	I	no
t20	le meneau	31	10:16:49	23	0	le remeau	2513	de paal	1	I	I	I	no
t20	le meneau	155	13:11:29	23	0	le menou	6594	de paal	1	I	I	I	no
t20	le meneau	32	10:15:52	23	0	le menoux	3485	de paal	2	I	I	I	no
t20	le meneau	33	12:26:45	23	0	le menot	6601	de paal	1	I	I	I	no
t20	le meneau	18	9:14:27	23	0	le pandeau	5952	de paal	2	I	I	I	no
t21	le recul	2	13:48:02	3	0	el rebond	9051	de teruggang	2	I	I	I	yes
t21	le recul	34	14:47:38	3	0	le rechan	21085	de teruggang	2	I	I	I	yes
t21	le recul	33	12:26:45	3	1	le recul	4961	de teruggang	1	I	I	I	yes
t21	le recul	38	15:14:53	3	1	le recul	5753	de teruggang	2	I	I	I	yes
t21	le recul	24	11:12:07	3	0	la recul	1816	de teruggang	2	I	I	I	yes
t21	le recul	6	11:47:48	3	0	le rebond	3452	de teruggang	2	I	I	I	yes
t21	le recul	4	12:17:55	3	0	LE REBOND	6569	de teruggang	2	I	I	I	yes
t21	le recul	36	13:25:02	3	1	le recul	5511	de teruggang	2	I	I	I	yes
t21	le recul	5	13:15:07	3	0	le rebond	4822	de teruggang	1	I	I	I	yes
t21	le recul	37	15:42:46	3	0	le reculle	14387	de teruggang	1	I	I	I	yes
t21	le recul	35	12:12:35	3	1	le recul	6035	de teruggang	1	I	I	I	yes
t21	le recul	26	14:24:22	3	0	la rebond	11268	de teruggang	2	I	I	I	yes
t21	le recul	7	13:22:54	3	0	le rebond	5764	de teruggang	1	I	I	I	yes
t21	le recul	39	13:14:46	3	1	le recul	5285	de teruggang	1	I	I	I	yes
t21	le recul	25	9:23:33	3	0	le poivre	5212	de teruggang	1	I	I	I	yes
t21	le recul	20	16:51:09	3	1	le recul	4310	de teruggang	2	I	I	I	yes
t21	le recul	11	9:23:20	3	0	le rebond	6510	de teruggang	1	I	I	I	yes
t21	le recul	19	11:12:43	3	1	le recul	2305	de teruggang	1	I	I	I	yes
t21	le recul	23	10:46:39	3	1	le recul	5702	de teruggang	1	I	I	I	yes
t21	le recul	42	14:23:45	3	0	le sevrage	9037	de teruggang	2	I	I	I	yes
t21	le recul	8	12:41:56	3	0	le recruit	4328	de teruggang	2	I	I	I	yes
t21	le recul	41	9:42:21	3	0	le recuin	6384	de teruggang	1	I	I	I	yes
t21	le recul	21	10:18:59	3	0	Geen idee	10533	de teruggang	1	I	I	I	yes
t21	le recul	12	10:15:38	3	0	le rebonte	9935	de teruggang	2	I	I	I	yes
t21	le recul	30	10:46:01	3	0	la rediquile	22128	de teruggang	2	I	I	I	yes
t21	le recul	17	13:48:17	3	0	le recuz	14197	de teruggang	1	I	I	I	yes
t21	le recul	29	10:16:37	3	0	le recule	10212	de teruggang	1	I	I	I	yes
t21	le recul	16	10:16:26	3	1	le recul	1520	de teruggang	2	I	I	I	yes
t21	le recul	150	15:45:36	3	0	la recoil	8406	de teruggang	2	I	I	I	yes
t21	le recul	18	9:14:27	3	0	le recours	7566	de teruggang	2	I	I	I	yes
t21	le recul	155	13:11:29	3	0	le rEqulle	9709	de teruggang	1	I	I	I	yes
t21	le recul	27	9:12:11	3	0	le servrage	13883	de teruggang	1	I	I	I	yes
t21	le recul	31	10:16:49	3	1	le recul	3082	de teruggang	1	I	I	I	yes
t21	le recul	153	9:15:18	3	0	le reCul	11906	de teruggang	1	I	I	I	yes
t21	le recul	14	11:56:44	3	0	le rebond	2100	de teruggang	2	I	I	I	yes
t21	le recul	152	9:46:58	3	0	le secourse	4740	de teruggang	2	I	I	I	yes
t21	le recul	28	12:43:39	3	0	le recail	29185	de teruggang	2	I	I	I	yes
t21	le recul	151	10:19:13	3	1	le recul	3770	de teruggang	1	I	I	I	yes
t21	le recul	32	10:15:52	3	0	le reCul	7573	de teruggang	2	I	I	I	yes
t21	le recul	154	16:20:13	3	1	le recul	7640	de teruggang	2	I	I	I	yes
t21	le recul	15	14:49:18	3	0	le rebond	8816	de teruggang	1	I	I	I	yes
t22	le renard	152	9:46:58	24	1	le renard	2508	de vos	2	I	I	I	yes
t22	le renard	6	11:47:48	24	0	le renarde	3426	de vos	2	I	I	I	yes
t22	le renard	29	10:16:37	24	0	la renard	6862	de vos	1	I	I	I	yes
t22	le renard	34	14:47:38	24	1	le renard	2357	de vos	2	I	I	I	yes
t22	le renard	14	11:56:44	24	1	le renard	2622	de vos	2	I	I	I	yes
t22	le renard	35	12:12:35	24	1	le renard	3096	de vos	1	I	I	I	yes
t22	le renard	39	13:14:46	24	1	le renard	4148	de vos	1	I	I	I	yes
t22	le renard	30	10:46:01	24	1	le renard	2489	de vos	2	I	I	I	yes
t22	le renard	16	10:16:26	24	1	le renard	1689	de vos	2	I	I	I	yes
t22	le renard	11	9:23:20	24	1	le renard	6206	de vos	1	I	I	I	yes
t22	le renard	2	13:48:02	24	0	el renard	34375	de vos	2	I	I	I	yes
t22	le renard	15	14:49:18	24	0	le requin	6211	de vos	1	I	I	I	yes
t22	le renard	5	13:15:07	24	1	le renard	1976	de vos	1	I	I	I	yes
t22	le renard	154	16:20:13	24	1	le renard	1351	de vos	2	I	I	I	yes
t22	le renard	4	12:17:55	24	0	LE REQUIN	14712	de vos	2	I	I	I	yes
t22	le renard	153	9:15:18	24	0	le reinard	5399	de vos	1	I	I	I	yes
t22	le renard	41	9:42:21	24	0	le renart	1756	de vos	1	I	I	I	yes
t22	le renard	31	10:16:49	24	1	le renard	4767	de vos	1	I	I	I	yes
t22	le renard	17	13:48:17	24	0	le regard	2899	de vos	1	I	I	I	yes
t22	le renard	12	10:15:38	24	0	Le renArd	3481	de vos	2	I	I	I	yes
t22	le renard	7	13:22:54	24	1	le renard	7435	de vos	1	I	I	I	yes
t22	le renard	151	10:19:13	24	1	le renard	2743	de vos	1	I	I	I	yes
t22	le renard	24	11:12:07	24	0	le rEnard	2989	de vos	2	I	I	I	yes
t22	le renard	19	11:12:43	24	1	le renard	1555	de vos	1	I	I	I	yes
t22	le renard	33	12:26:45	24	1	le renard	1138	de vos	1	I	I	I	yes
t22	le renard	28	12:43:39	24	1	le renard	8218	de vos	2	I	I	I	yes
t22	le renard	42	14:23:45	24	1	le renard	2429	de vos	2	I	I	I	yes
t22	le renard	36	13:25:02	24	1	le renard	2255	de vos	2	I	I	I	yes
t22	le renard	18	9:14:27	24	1	le renard	2131	de vos	2	I	I	I	yes
t22	le renard	26	14:24:22	24	1	le renard	5970	de vos	2	I	I	I	yes
t22	le renard	21	10:18:59	24	1	Le renard	2081	de vos	1	I	I	I	yes
t22	le renard	25	9:23:33	24	1	le renard	2600	de vos	1	I	I	I	yes
t22	le renard	20	16:51:09	24	1	le renard	2693	de vos	2	I	I	I	yes
t22	le renard	38	15:14:53	24	1	le renard	3423	de vos	2	I	I	I	yes
t22	le renard	155	13:11:29	24	1	le renard	2211	de vos	1	I	I	I	yes
t22	le renard	150	15:45:36	24	1	le renard	5295	de vos	2	I	I	I	yes
t22	le renard	37	15:42:46	24	1	le renard	19068	de vos	1	I	I	I	yes
t22	le renard	23	10:46:39	24	1	le renard	1955	de vos	1	I	I	I	yes
t22	le renard	32	10:15:52	24	1	le renard	2858	de vos	2	I	I	I	yes
t22	le renard	27	9:12:11	24	0	le reinard	8806	de vos	1	I	I	I	yes
t22	le renard	8	12:41:56	24	0		743	de vos	2	I	I	I	yes
t23	la secousse	37	15:42:46	20	0	la 	8611	de ruk	1	L	L	L	no
t23	la secousse	36	13:25:02	20	0	le 	7961	de ruk	2	L	L	L	no
t23	la secousse	28	12:43:39	20	0	le secuse	31483	de ruk	2	L	L	L	no
t23	la secousse	32	10:15:52	20	0	la semoulle	3128	de ruk	2	L	L	L	no
t23	la secousse	30	10:46:01	20	0		9972	de ruk	2	L	L	L	no
t23	la secousse	2	13:48:02	20	0	el cheville	31763	de ruk	2	L	L	L	no
t23	la secousse	24	11:12:07	20	0	le shousse	10975	de ruk	2	L	L	L	no
t23	la secousse	19	11:12:43	20	0	la recousse	3432	de ruk	1	L	L	L	no
t23	la secousse	33	12:26:45	20	1	la secousse	7333	de ruk	1	L	L	L	no
t23	la secousse	38	15:14:53	20	0	la seccousse	5217	de ruk	2	L	L	L	no
t23	la secousse	23	10:46:39	20	0	pas	705	de ruk	1	L	L	L	no
t23	la secousse	31	10:16:49	20	0	le secouse	6083	de ruk	1	L	L	L	no
t23	la secousse	18	9:14:27	20	0	le r	19417	de ruk	2	L	L	L	no
t23	la secousse	26	14:24:22	20	0	la rechute	8842	de ruk	2	L	L	L	no
t23	la secousse	21	10:18:59	20	0	p	3994	de ruk	1	L	L	L	no
t23	la secousse	17	13:48:17	20	0	le secouse	5096	de ruk	1	L	L	L	no
t23	la secousse	29	10:16:37	20	0		8464	de ruk	1	L	L	L	no
t23	la secousse	20	16:51:09	20	0	le secousse	11304	de ruk	2	L	L	L	no
t23	la secousse	34	14:47:38	20	0		25324	de ruk	2	L	L	L	no
